parent;pagetitle;content1;content2;price;picture;picture-big;brand
26;Барбекю-шашлычница TEFAL BG 2110 Invent;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/grili?mfr=2143">TEFAL</a> </li>                        <li class="tec-char"><span>Цвет:</span> синий </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Дисплей:</span> Нет </li>                        <li class="tec-char"><span>Антипригарное покрытие:</span> Нет </li>                        <li class="tec-char"><span>Индикация нагрева:</span> Нет </li>                        <li class="tec-char"><span>Мощность:</span> 2200 Вт</li>                        <li class="tec-char"><span>Система равномерного нагрева:</span> Нет </li>                        <li class="tec-char"><span>Регулировка температуры:</span> Есть </li>                        <li class="tec-char"><span>Отсрочка старта:</span> Нет </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Цвет:</td><td>синий</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><th colspan="2">Панель управления</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Антипригарное покрытие:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Индикация нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Интеллектуальная функция:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>2200Вт</td></tr>						<tr><td class="tthlbl">Ненагревающиеся ручки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Регулировка высоты решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка угла наклона решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Световой индикатор:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Система равномерного нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Съемные нагревательные поверхности:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора и удаления жира:</td><td>Нет</td></tr>						<tr><th colspan="2">Управление и программы</th></tr>						<tr><td class="tthlbl">Регулировка температуры:</td><td>Есть</td></tr>						<tr><th colspan="2">Функции</th></tr>						<tr><td class="tthlbl">Отсрочка старта:</td><td>Нет</td></tr>					</table>;2669;assets/images/kuhonnaya-technika/grili/Barbekyu-shashlychnica-TEFAL-BG-2110-Invent_STIzMTU1OFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/grili/Barbekyu-shashlychnica-TEFAL-BG-2110-Invent_STIzMTU1OFRp.jpg;TEFAL;
26;Гриль ELECTROLUX ETG 340;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/grili?mfr=680">ELECTROLUX</a> </li>                        <li class="tec-char"><span>Цвет:</span> черный </li>                        <li class="tec-char"><span>Материал корпуса:</span> металл </li>                        <li class="tec-char"><span>Дисплей:</span> Нет </li>                        <li class="tec-char"><span>Антипригарное покрытие:</span> Есть </li>                        <li class="tec-char"><span>Индикация нагрева:</span> Нет </li>                        <li class="tec-char"><span>Мощность:</span> 2000 Вт</li>                        <li class="tec-char"><span>Система равномерного нагрева:</span> Нет </li>                        <li class="tec-char"><span>Регулировка температуры:</span> Есть </li>                        <li class="tec-char"><span>Отсрочка старта:</span> Нет </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Цвет:</td><td>черный</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>металл</td></tr>						<tr><th colspan="2">Панель управления</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Антипригарное покрытие:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Интеллектуальная функция:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>2000Вт</td></tr>						<tr><td class="tthlbl">Ненагревающиеся ручки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка высоты решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка угла наклона решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Световой индикатор:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Система равномерного нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Съемные нагревательные поверхности:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора и удаления жира:</td><td>Нет</td></tr>						<tr><th colspan="2">Управление и программы</th></tr>						<tr><td class="tthlbl">Регулировка температуры:</td><td>Есть</td></tr>						<tr><th colspan="2">Функции</th></tr>						<tr><td class="tthlbl">Отсрочка старта:</td><td>Нет</td></tr>					</table>;2669;assets/images/kuhonnaya-technika/grili/Gril-ELECTROLUX-ETG-340_STIzODc3MFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/grili/Gril-ELECTROLUX-ETG-340_STIzODc3MFRp.jpg;ELECTROLUX;
26;Гриль ELECTROLUX ETG 340;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/grili?mfr=680">ELECTROLUX</a> </li>                        <li class="tec-char"><span>Цвет:</span> черный </li>                        <li class="tec-char"><span>Материал корпуса:</span> металл </li>                        <li class="tec-char"><span>Дисплей:</span> Нет </li>                        <li class="tec-char"><span>Антипригарное покрытие:</span> Есть </li>                        <li class="tec-char"><span>Индикация нагрева:</span> Нет </li>                        <li class="tec-char"><span>Мощность:</span> 2000 Вт</li>                        <li class="tec-char"><span>Система равномерного нагрева:</span> Нет </li>                        <li class="tec-char"><span>Регулировка температуры:</span> Есть </li>                        <li class="tec-char"><span>Отсрочка старта:</span> Нет </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Цвет:</td><td>черный</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>металл</td></tr>						<tr><th colspan="2">Панель управления</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Антипригарное покрытие:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Интеллектуальная функция:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>2000Вт</td></tr>						<tr><td class="tthlbl">Ненагревающиеся ручки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка высоты решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка угла наклона решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Световой индикатор:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Система равномерного нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Съемные нагревательные поверхности:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора и удаления жира:</td><td>Нет</td></tr>						<tr><th colspan="2">Управление и программы</th></tr>						<tr><td class="tthlbl">Регулировка температуры:</td><td>Есть</td></tr>						<tr><th colspan="2">Функции</th></tr>						<tr><td class="tthlbl">Отсрочка старта:</td><td>Нет</td></tr>					</table>;2669;assets/images/kuhonnaya-technika/grili/Gril-ELECTROLUX-ETG-340_STIzODc3MFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/grili/Gril-ELECTROLUX-ETG-340_STIzODc3MFRp.jpg;ELECTROLUX;
26;Гриль ZELMER 40Z012;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/grili?mfr=2430">ZELMER</a> </li>                        <li class="tec-char"><span>Глубина:</span> 31 см</li>                        <li class="tec-char"><span>Ширина:</span> 44 см</li>                        <li class="tec-char"><span>Цвет:</span> черный </li>                        <li class="tec-char"><span>Антипригарное покрытие:</span> Есть </li>                        <li class="tec-char"><span>Мощность:</span> 2000 Вт</li>                        <li class="tec-char"><span>Регулировка температуры:</span> Есть </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Глубина:</td><td>31см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>44см</td></tr>						<tr><th colspan="2">Габариты и вес</th></tr>						<tr><td class="tthlbl">Вес:</td><td>5.3кг</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Цвет:</td><td>черный</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Антипригарное покрытие:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>2000Вт</td></tr>						<tr><td class="tthlbl">Ненагревающиеся ручки:</td><td>Есть</td></tr>						<tr><th colspan="2">Управление и программы</th></tr>						<tr><td class="tthlbl">Регулировка температуры:</td><td>Есть</td></tr>					</table>;2689;assets/images/kuhonnaya-technika/grili/Gril-ZELMER-40Z012_STI0ODc4N1R0TDE4MA.jpg;assets/images/kuhonnaya-technika/grili/Gril-ZELMER-40Z012_STI0ODc4N1Rp.jpg;ZELMER;
26;Барбекю-шашлычница TEFAL EasyGrill Contact CB 2100;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/grili?mfr=2143">TEFAL</a> </li>                        <li class="tec-char"><span>Цвет:</span> черный </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Дисплей:</span> Нет </li>                        <li class="tec-char"><span>Антипригарное покрытие:</span> Есть </li>                        <li class="tec-char"><span>Индикация нагрева:</span> Есть </li>                        <li class="tec-char"><span>Мощность:</span> 2200 Вт</li>                        <li class="tec-char"><span>Система равномерного нагрева:</span> Нет </li>                        <li class="tec-char"><span>Регулировка температуры:</span> Нет </li>                        <li class="tec-char"><span>Отсрочка старта:</span> Нет </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Цвет:</td><td>черный</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><th colspan="2">Панель управления</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Антипригарное покрытие:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация нагрева:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Интеллектуальная функция:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>2200Вт</td></tr>						<tr><td class="tthlbl">Ненагревающиеся ручки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка высоты решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка угла наклона решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Световой индикатор:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Система равномерного нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Съемные нагревательные поверхности:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора и удаления жира:</td><td>Нет</td></tr>						<tr><th colspan="2">Управление и программы</th></tr>						<tr><td class="tthlbl">Регулировка температуры:</td><td>Нет</td></tr>						<tr><th colspan="2">Функции</th></tr>						<tr><td class="tthlbl">Отсрочка старта:</td><td>Нет</td></tr>					</table>;2784;assets/images/kuhonnaya-technika/grili/Barbekyu-shashlychnica-TEFAL-EasyGrill-Contact-CB-2100_STE2MjIzNlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/grili/Barbekyu-shashlychnica-TEFAL-EasyGrill-Contact-CB-2100_STE2MjIzNlRp.jpg;TEFAL;
26;Барбекю-шашлычница TEFAL TG 5211 Excelio Comfort;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/grili?mfr=2143">TEFAL</a> </li>                        <li class="tec-char"><span>Высота:</span> 7.5 см</li>                        <li class="tec-char"><span>Цвет:</span> черный </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик/металл </li>                        <li class="tec-char"><span>Дисплей:</span> Нет </li>                        <li class="tec-char"><span>Антипригарное покрытие:</span> Есть </li>                        <li class="tec-char"><span>Индикация нагрева:</span> Нет </li>                        <li class="tec-char"><span>Мощность:</span> 1400 Вт</li>                        <li class="tec-char"><span>Система равномерного нагрева:</span> Нет </li>                        <li class="tec-char"><span>Регулировка температуры:</span> Есть </li>                        <li class="tec-char"><span>Отсрочка старта:</span> Нет </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>7.5см</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Цвет:</td><td>черный</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик/металл</td></tr>						<tr><th colspan="2">Панель управления</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Антипригарное покрытие:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Интеллектуальная функция:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>1400Вт</td></tr>						<tr><td class="tthlbl">Ненагревающиеся ручки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка высоты решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка угла наклона решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Световой индикатор:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Система равномерного нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Съемные нагревательные поверхности:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора и удаления жира:</td><td>Нет</td></tr>						<tr><th colspan="2">Управление и программы</th></tr>						<tr><td class="tthlbl">Регулировка температуры:</td><td>Есть</td></tr>						<tr><th colspan="2">Функции</th></tr>						<tr><td class="tthlbl">Отсрочка старта:</td><td>Нет</td></tr>					</table>;4710;assets/images/kuhonnaya-technika/grili/Barbekyu-shashlychnica-TEFAL-TG-5211-Excelio-Comfort_STE2MjI4NFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/grili/Barbekyu-shashlychnica-TEFAL-TG-5211-Excelio-Comfort_STE2MjI4NFRp.jpg;TEFAL;
26;Гриль-барбекю TEFAL Excelio Comfort 3 TG 5331;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/grili?mfr=2143">TEFAL</a> </li>                        <li class="tec-char"><span>Высота:</span> 7.5 см</li>                        <li class="tec-char"><span>Цвет:</span> черный </li>                        <li class="tec-char"><span>Дисплей:</span> Нет </li>                        <li class="tec-char"><span>Антипригарное покрытие:</span> Нет </li>                        <li class="tec-char"><span>Индикация нагрева:</span> Нет </li>                        <li class="tec-char"><span>Мощность:</span> 1400 Вт</li>                        <li class="tec-char"><span>Система равномерного нагрева:</span> Нет </li>                        <li class="tec-char"><span>Регулировка температуры:</span> Есть </li>                        <li class="tec-char"><span>Отсрочка старта:</span> Нет </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>7.5см</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Цвет:</td><td>черный</td></tr>						<tr><th colspan="2">Панель управления</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Антипригарное покрытие:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Индикация нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Интеллектуальная функция:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>1400Вт</td></tr>						<tr><td class="tthlbl">Ненагревающиеся ручки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка высоты решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка угла наклона решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Световой индикатор:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Система равномерного нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Съемные нагревательные поверхности:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора и удаления жира:</td><td>Нет</td></tr>						<tr><th colspan="2">Управление и программы</th></tr>						<tr><td class="tthlbl">Регулировка температуры:</td><td>Есть</td></tr>						<tr><th colspan="2">Функции</th></tr>						<tr><td class="tthlbl">Отсрочка старта:</td><td>Нет</td></tr>					</table>;5159;assets/images/kuhonnaya-technika/grili/Gril-barbekyu-TEFAL-Excelio-Comfort-3-TG-5331_STE2MjIyNFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/grili/Gril-barbekyu-TEFAL-Excelio-Comfort-3-TG-5331_STE2MjIyNFRp.jpg;TEFAL;
26;Гриль ELECTROLUX EGC 8000;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/grili?mfr=680">ELECTROLUX</a> </li>                        <li class="tec-char"><span>Цвет:</span> серебристый </li>                        <li class="tec-char"><span>Материал корпуса:</span> металл </li>                        <li class="tec-char"><span>Дисплей:</span> Нет </li>                        <li class="tec-char"><span>Антипригарное покрытие:</span> Есть </li>                        <li class="tec-char"><span>Индикация нагрева:</span> Есть </li>                        <li class="tec-char"><span>Мощность:</span> 2400 Вт</li>                        <li class="tec-char"><span>Система равномерного нагрева:</span> Нет </li>                        <li class="tec-char"><span>Регулировка температуры:</span> Есть </li>                        <li class="tec-char"><span>Отсрочка старта:</span> Нет </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Цвет:</td><td>серебристый</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>металл</td></tr>						<tr><th colspan="2">Панель управления</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Антипригарное покрытие:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация нагрева:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Интеллектуальная функция:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>2400Вт</td></tr>						<tr><td class="tthlbl">Ненагревающиеся ручки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Регулировка высоты решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка угла наклона решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Световой индикатор:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Система равномерного нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Съемные нагревательные поверхности:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора и удаления жира:</td><td>Есть</td></tr>						<tr><th colspan="2">Управление и программы</th></tr>						<tr><td class="tthlbl">Регулировка температуры:</td><td>Есть</td></tr>						<tr><th colspan="2">Функции</th></tr>						<tr><td class="tthlbl">Отсрочка старта:</td><td>Нет</td></tr>					</table>;5199;assets/images/kuhonnaya-technika/grili/Gril-ELECTROLUX-EGC-8000_STIzODIyNFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/grili/Gril-ELECTROLUX-EGC-8000_STIzODIyNFRp.jpg;ELECTROLUX;
26;Гриль TEFAL GC 3003 Ultracompact;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/grili?mfr=2143">TEFAL</a> </li>                        <li class="tec-char"><span>Цвет:</span> серебристый </li>                        <li class="tec-char"><span>Материал корпуса:</span> металл </li>                        <li class="tec-char"><span>Дисплей:</span> Нет </li>                        <li class="tec-char"><span>Антипригарное покрытие:</span> Есть </li>                        <li class="tec-char"><span>Индикация нагрева:</span> Нет </li>                        <li class="tec-char"><span>Мощность:</span> 1700 Вт</li>                        <li class="tec-char"><span>Система равномерного нагрева:</span> Нет </li>                        <li class="tec-char"><span>Регулировка температуры:</span> Есть </li>                        <li class="tec-char"><span>Отсрочка старта:</span> Нет </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Цвет:</td><td>серебристый</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>металл</td></tr>						<tr><th colspan="2">Панель управления</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Антипригарное покрытие:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Интеллектуальная функция:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>1700Вт</td></tr>						<tr><td class="tthlbl">Ненагревающиеся ручки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка высоты решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка угла наклона решетки:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Световой индикатор:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Система равномерного нагрева:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Съемные нагревательные поверхности:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора и удаления жира:</td><td>Есть</td></tr>						<tr><th colspan="2">Управление и программы</th></tr>						<tr><td class="tthlbl">Регулировка температуры:</td><td>Есть</td></tr>						<tr><th colspan="2">Функции</th></tr>						<tr><td class="tthlbl">Отсрочка старта:</td><td>Нет</td></tr>					</table>;;assets/images/kuhonnaya-technika/grili/Gril-TEFAL-GC-3003-Ultracompact_STgyNzk4VHRMMTgw.jpg;assets/images/kuhonnaya-technika/grili/Gril-TEFAL-GC-3003-Ultracompact_STgyNzk4VGk.jpg;TEFAL;
