parent;pagetitle;content1;content2;price;picture;picture-big;brand
406;Кофемолка DELONGHI KG 49;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=554">DELONGHI</a> </li>                        <li class="tec-char"><span>Высота:</span> 25 см</li>                        <li class="tec-char"><span>Глубина:</span> 13 см</li>                        <li class="tec-char"><span>Ширина:</span> 15 см</li>                        <li class="tec-char"><span>Вместимость:</span> 90 г</li>                        <li class="tec-char"><span>Мощность:</span> 170 Вт</li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Нет </li>                        <li class="tec-char"><span>Система помола:</span> ротационный нож </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>25см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>13см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>15см</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Блокировка включения при снятой крышке:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Вес:</td><td>0.8кг</td></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>щеточка для чистки в комплекте</td></tr>						<tr><td class="tthlbl">Конструкция:</td><td>дозатор</td></tr>						<tr><td class="tthlbl">Приспособление для намотки шнура:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Размеры (ШхВхГ):</td><td>15 x 25 x 13мм</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>90г</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>170Вт</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>ротационный нож</td></tr>					</table>;1134;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-DELONGHI-KG-49_STU5MzkwVHRMMTgw.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-DELONGHI-KG-49_STU5MzkwVGk.jpg;DELONGHI;
406;Кофемолка TEFAL 8100;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=2143">TEFAL</a> </li>                        <li class="tec-char"><span>Защита от перегрева:</span> Есть </li>                        <li class="tec-char"><span>Вместимость:</span> 85 г</li>                        <li class="tec-char"><span>Импульсный режим:</span> Есть </li>                        <li class="tec-char"><span>Мощность:</span> 200 Вт</li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Нет </li>                        <li class="tec-char"><span>Система помола:</span> ротационный нож </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Блокировка включения при снятой крышке:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Защита от перегрева:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Приспособление для намотки шнура:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>85г</td></tr>						<tr><td class="tthlbl">Импульсный режим:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>200Вт</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>ротационный нож</td></tr>					</table>;1330;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-TEFAL-8100_STU2NjU0VHRMMTgw.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-TEFAL-8100_STU2NjU0VGk.jpg;TEFAL;
406;Кофемолка TEFAL 8100;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=2143">TEFAL</a> </li>                        <li class="tec-char"><span>Защита от перегрева:</span> Есть </li>                        <li class="tec-char"><span>Вместимость:</span> 85 г</li>                        <li class="tec-char"><span>Импульсный режим:</span> Есть </li>                        <li class="tec-char"><span>Мощность:</span> 200 Вт</li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Нет </li>                        <li class="tec-char"><span>Система помола:</span> ротационный нож </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Блокировка включения при снятой крышке:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Защита от перегрева:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Приспособление для намотки шнура:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>85г</td></tr>						<tr><td class="tthlbl">Импульсный режим:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>200Вт</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>ротационный нож</td></tr>					</table>;1330;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-TEFAL-8100_STU2NjU0VHRMMTgw.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-TEFAL-8100_STU2NjU0VGk.jpg;TEFAL;
406;Кофемолка BINATONE NCG-7711;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=303">BINATONE</a> </li>                        <li class="tec-char"><span>Защита от перегрева:</span> Есть </li>                        <li class="tec-char"><span>Вместимость:</span> 40 г</li>                        <li class="tec-char"><span>Импульсный режим:</span> Есть </li>                        <li class="tec-char"><span>Мощность:</span> 150 Вт</li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Нет </li>                        <li class="tec-char"><span>Система помола:</span> ротационный нож </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Блокировка включения при снятой крышке:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Защита от перегрева:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Приспособление для намотки шнура:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>40г</td></tr>						<tr><td class="tthlbl">Импульсный режим:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>150Вт</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>ротационный нож</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Есть</td></tr>					</table>;1359;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-BINATONE-NCG-7711_STI0MTQwMlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-BINATONE-NCG-7711_STI0MTQwMlRp.jpg;BINATONE;
406;Кофемолка MOULINEX A 843 DeLuxe 85 S;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=1454">MOULINEX</a> </li>                        <li class="tec-char"><span>Защита от перегрева:</span> Есть </li>                        <li class="tec-char"><span>Вместимость:</span> 85 г</li>                        <li class="tec-char"><span>Мощность:</span> 180 Вт</li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Нет </li>                        <li class="tec-char"><span>Система помола:</span> ротационный нож </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Блокировка включения при снятой крышке:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Защита от перегрева:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Приспособление для намотки шнура:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>85г</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>180Вт</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>ротационный нож</td></tr>					</table>;1367;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-MOULINEX-A-843-DeLuxe-85-S_STY2MDM3VHRMMTgw.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-MOULINEX-A-843-DeLuxe-85-S_STY2MDM3VGk.jpg;MOULINEX;
406;Кофемолка DELONGHI KG59;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=554">DELONGHI</a> </li>                        <li class="tec-char"><span>Вместимость:</span> 200 г</li>                        <li class="tec-char"><span>Емкость для молотого кофе:</span> Есть </li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Есть </li>                        <li class="tec-char"><span>Система помола:</span> жернова </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Блокировка включения при снятой крышке:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Конструкция:</td><td>емкость для молотого кофе</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>200г</td></tr>						<tr><td class="tthlbl">Емкость для молотого кофе:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>жернова</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Есть</td></tr>					</table>;1580;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-DELONGHI-KG59_STU5NDAxVHRMMTgw.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-DELONGHI-KG59_STU5NDAxVGk.jpg;DELONGHI;
406;Кофемолка DELONGHI KG 79;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=554">DELONGHI</a> </li>                        <li class="tec-char"><span>Высота:</span> 26 см</li>                        <li class="tec-char"><span>Глубина:</span> 16 см</li>                        <li class="tec-char"><span>Ширина:</span> 13 см</li>                        <li class="tec-char"><span>Вместимость:</span> 120 г</li>                        <li class="tec-char"><span>Емкость для молотого кофе:</span> Есть </li>                        <li class="tec-char"><span>Мощность:</span> 110 Вт</li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Есть </li>                        <li class="tec-char"><span>Система помола:</span> жернова </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>26см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>16см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>13см</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Вес:</td><td>1.5кг</td></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>резиновые ножки</td></tr>						<tr><td class="tthlbl">Конструкция:</td><td>емкость для молотого кофе</td></tr>						<tr><td class="tthlbl">Приспособление для намотки шнура:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Размеры (ШхВхГ):</td><td>13 x 26 x 16мм</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>120г</td></tr>						<tr><td class="tthlbl">Емкость для молотого кофе:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>110Вт</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>жернова</td></tr>					</table>;1649;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-DELONGHI-KG-79_STU5Mzk1VHRMMTgw.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-DELONGHI-KG-79_STU5Mzk1VGk.jpg;DELONGHI;
406;Кофемолка BRAUN KMM 30;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=352">BRAUN</a> </li>                        <li class="tec-char"><span>Вместимость:</span> 250 г</li>                        <li class="tec-char"><span>Емкость для молотого кофе:</span> Есть </li>                        <li class="tec-char"><span>Мощность:</span> 100 Вт</li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Есть </li>                        <li class="tec-char"><span>Система помола:</span> жернова </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Блокировка включения при снятой крышке:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Конструкция:</td><td>емкость для молотого кофе</td></tr>						<tr><td class="tthlbl">Приспособление для намотки шнура:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>250г</td></tr>						<tr><td class="tthlbl">Емкость для молотого кофе:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>100Вт</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>жернова</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Есть</td></tr>					</table>;1800;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-BRAUN-KMM-30_STI0Nzg2M1R0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-BRAUN-KMM-30_STI0Nzg2M1Rp.jpg;BRAUN;
406;Кофемолка REDMOND RCG-1601;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=2758">REDMOND</a> </li>                        <li class="tec-char"><span>Защита от перегрева:</span> Есть </li>                        <li class="tec-char"><span>Вместимость:</span> 90 г</li>                        <li class="tec-char"><span>Мощность:</span> 140 Вт</li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Есть </li>                        <li class="tec-char"><span>Система помола:</span> жернова </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Блокировка включения при снятой крышке:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>кнопка включения с подсветкой</td></tr>						<tr><td class="tthlbl">Защита от перегрева:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Конструкция:</td><td>емкость для молотого кофе</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>90г</td></tr>						<tr><td class="tthlbl">Количество степеней помола:</td><td>5</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>140Вт</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>жернова</td></tr>					</table>;1990;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-REDMOND-RCG-1601_STIyODY2NlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-REDMOND-RCG-1601_STIyODY2NlRp.jpg;REDMOND;
406;Кофемолка DELONGHI KG 89;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=554">DELONGHI</a> </li>                        <li class="tec-char"><span>Высота:</span> 26 см</li>                        <li class="tec-char"><span>Глубина:</span> 16 см</li>                        <li class="tec-char"><span>Ширина:</span> 13 см</li>                        <li class="tec-char"><span>Вместимость:</span> 120 г</li>                        <li class="tec-char"><span>Мощность:</span> 110 Вт</li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Есть </li>                        <li class="tec-char"><span>Система помола:</span> жернова </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>26см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>16см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>13см</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Вес:</td><td>1.7кг</td></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>резиновые ножки</td></tr>						<tr><td class="tthlbl">Конструкция:</td><td>емкость для молотого кофе</td></tr>						<tr><td class="tthlbl">Приспособление для намотки шнура:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Размеры (ШхВхГ):</td><td>13 x 26 x 16мм</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>120г</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>110Вт</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>жернова</td></tr>					</table>;2071;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-DELONGHI-KG-89_STU5Mzk5VHRMMTgw.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-DELONGHI-KG-89_STU5Mzk5VGk.jpg;DELONGHI;
406;Кофемолка ELECTROLUX EEG 8000;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=680">ELECTROLUX</a> </li>                        <li class="tec-char"><span>Высота:</span> 39 см</li>                        <li class="tec-char"><span>Глубина:</span> 18 см</li>                        <li class="tec-char"><span>Ширина:</span> 18 см</li>                        <li class="tec-char"><span>Вместимость:</span> 250 г</li>                        <li class="tec-char"><span>Емкость для молотого кофе:</span> Есть </li>                        <li class="tec-char"><span>Мощность:</span> 150 Вт</li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Есть </li>                        <li class="tec-char"><span>Система помола:</span> жернова </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>39см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>18см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>18см</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Вес:</td><td>1.95кг</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>250г</td></tr>						<tr><td class="tthlbl">Емкость для молотого кофе:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>150Вт</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>жернова</td></tr>					</table>;3989;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-ELECTROLUX-EEG-8000_STIzODI0NFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-ELECTROLUX-EEG-8000_STIzODI0NFRp.jpg;ELECTROLUX;
406;Кофемолка KITCHEN AID 5KCG100EOB;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=2728">KITCHEN AID</a> </li>                        <li class="tec-char"><span>Высота:</span> 34.3 см</li>                        <li class="tec-char"><span>Глубина:</span> 30.5 см</li>                        <li class="tec-char"><span>Ширина:</span> 15.2 см</li>                        <li class="tec-char"><span>Емкость для молотого кофе:</span> Есть </li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Есть </li>                        <li class="tec-char"><span>Система помола:</span> жернова </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>34.3см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>30.5см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>15.2см</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Вес:</td><td>4.6кг</td></tr>						<tr><td class="tthlbl">Приспособление для намотки шнура:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Емкость для молотого кофе:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Максимальная скорость вращения:</td><td>450об/мин</td></tr>						<tr><td class="tthlbl">Объем емкости для молотого кофе:</td><td>200г</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>жернова</td></tr>					</table>;10750;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-KITCHEN-AID-5KCG100EOB_STUyNjkxVHRMMTgw.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-KITCHEN-AID-5KCG100EOB_STUyNjkxVGk.jpg;KITCHEN AID;
406;Кофемолка KITCHEN AID 5KCG100EOB;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=2728">KITCHEN AID</a> </li>                        <li class="tec-char"><span>Высота:</span> 34.3 см</li>                        <li class="tec-char"><span>Глубина:</span> 30.5 см</li>                        <li class="tec-char"><span>Ширина:</span> 15.2 см</li>                        <li class="tec-char"><span>Емкость для молотого кофе:</span> Есть </li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Есть </li>                        <li class="tec-char"><span>Система помола:</span> жернова </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>34.3см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>30.5см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>15.2см</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Вес:</td><td>4.6кг</td></tr>						<tr><td class="tthlbl">Приспособление для намотки шнура:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Емкость для молотого кофе:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Максимальная скорость вращения:</td><td>450об/мин</td></tr>						<tr><td class="tthlbl">Объем емкости для молотого кофе:</td><td>200г</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>жернова</td></tr>					</table>;10750;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-KITCHEN-AID-5KCG100EOB_STUyNjkxVHRMMTgw.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-KITCHEN-AID-5KCG100EOB_STUyNjkxVGk.jpg;KITCHEN AID;
406;Кофемолка KITCHEN AID 5KCG100EER;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=2728">KITCHEN AID</a> </li>                        <li class="tec-char"><span>Высота:</span> 34.3 см</li>                        <li class="tec-char"><span>Глубина:</span> 30.5 см</li>                        <li class="tec-char"><span>Ширина:</span> 15.2 см</li>                        <li class="tec-char"><span>Вместимость:</span> 200 г</li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Есть </li>                        <li class="tec-char"><span>Система помола:</span> жернова </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>34.3см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>30.5см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>15.2см</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Вес:</td><td>4.6кг</td></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>цвета: красный, металлик, черный, кремовый</td></tr>						<tr><td class="tthlbl">Конструкция:</td><td>емкость для молотого кофе</td></tr>						<tr><td class="tthlbl">Приспособление для намотки шнура:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Размеры (ШхВхГ):</td><td>15.2 x 34.3 x 30.5мм</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>200г</td></tr>						<tr><td class="tthlbl">Максимальная скорость вращения:</td><td>450об/мин</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>жернова</td></tr>					</table>;10750;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-KITCHEN-AID-5KCG100EER_STU0MjM1VHRMMTgw.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-KITCHEN-AID-5KCG100EER_STU0MjM1VGk.jpg;KITCHEN AID;
406;Кофемолка ZAUBER X 480;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofemolki?mfr=2424">ZAUBER</a> </li>                        <li class="tec-char"><span>Вместимость:</span> 80 г</li>                        <li class="tec-char"><span>Мощность:</span> 150 Вт</li>                        <li class="tec-char"><span>Регулировка степени помола:</span> Нет </li>                        <li class="tec-char"><span>Система помола:</span> ротационный нож </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Блокировка включения при снятой крышке:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>Двойные ножи</td></tr>						<tr><td class="tthlbl">Приспособление для намотки шнура:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Вместимость:</td><td>80г</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>150Вт</td></tr>						<tr><td class="tthlbl">Регулировка степени помола:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Система помола:</td><td>ротационный нож</td></tr>					</table>;1109;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-ZAUBER-X-480_STU2MzI4VHRMMTgw.jpg;assets/images/kuhonnaya-technika/kofemolki/Kofemolka-ZAUBER-X-480_STU2MzI4VGk.jpg;ZAUBER;
