parent;pagetitle;content1;content2;price;picture;picture-big;brand
19;Весы кухонные SUPRA BSS-4000;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=2092">SUPRA</a> </li>                        <li class="tec-char"><span>Вес:</span> 330 г</li>                        <li class="tec-char"><span>Предел взвешивания:</span> 2 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Нет </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Материал чаши:</span> пластик </li>                        <li class="tec-char"><span>Тип весов:</span> механические </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Вес:</td><td>330г</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Последовательное взвешивание:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>2кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>25г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>ручная регулировка и установка нуля</td></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>чаша</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Материал чаши:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Съемная чаша:</td><td>Есть</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>механические</td></tr>					</table>;400;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-SUPRA-BSS-4000_STI0NTA4NFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-SUPRA-BSS-4000_STI0NTA4NFRp.jpg;SUPRA;
19;Весы кухонные SUPRA BSS-4020;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=2092">SUPRA</a> </li>                        <li class="tec-char"><span>Вес:</span> 700 г</li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Материал чаши:</span> пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> AA </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Вес:</td><td>700г</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Последовательное взвешивание:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>чаша</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Материал чаши:</td><td>пластик</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>AA</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;550;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-SUPRA-BSS-4020_STI0NTA4NlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-SUPRA-BSS-4020_STI0NTA4NlRp.jpg;SUPRA;
19;Весы кухонные ZELMER 34Z052;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=2430">ZELMER</a> </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Крепление к стене:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;856;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-ZELMER-34Z052_STI1MDQxOVR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-ZELMER-34Z052_STI1MDQxOVRp.jpg;ZELMER;
19;Весы кухонные VITEK VT-2401;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=2329">VITEK</a> </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Материал чаши:</span> сталь </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Объем чаши:</span> 5 л</li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Последовательное взвешивание:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>чаша</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Материал чаши:</td><td>сталь</td></tr>						<tr><td class="tthlbl">Съемная чаша:</td><td>Есть</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Объем чаши:</td><td>5л</td></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;889;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-VITEK-VT-2401_STIzOTY4M1R0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-VITEK-VT-2401_STIzOTY4M1Rp.jpg;VITEK;
19;Весы кухонные ZELMER 34Z051;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=2430">ZELMER</a> </li>                        <li class="tec-char"><span>Вес:</span> 700 г</li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Материал чаши:</span> пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> CR2032 </li>                        <li class="tec-char"><span>Объем чаши:</span> 1.2 л</li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Вес:</td><td>700г</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Последовательное взвешивание:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>прорезиненные ножки единицы измерения: грамм, килограмм, фунт, унция</td></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>чаша</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Материал чаши:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Съемная чаша:</td><td>Есть</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Количество отображаемых цифр:</td><td>4</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация заряда батареи:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>CR2032</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Объем чаши:</td><td>1.2л</td></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;898;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-ZELMER-34Z051_STI0MTg1N1R0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-ZELMER-34Z051_STI0MTg1N1Rp.jpg;ZELMER;
19;Весы кухонные TEFAL BC5000;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=2143">TEFAL</a> </li>                        <li class="tec-char"><span>Материал платформы:</span> стекло </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>стекло</td></tr>						<tr><td class="tthlbl">Последовательное взвешивание:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Съемная платформа:</td><td>Нет</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;979;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-TEFAL-BC5000_STI0MzE5MVR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-TEFAL-BC5000_STI0MzE5MVRp.jpg;TEFAL;
19;Весы кухонные REDMOND RS-M722;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=2758">REDMOND</a> </li>                        <li class="tec-char"><span>Материал платформы:</span> металл </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> металл/пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>металл</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>0.01г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>встроенный термометр и часы</td></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>металл/пластик</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Часы:</td><td>Есть</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация заряда батареи:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;990;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-REDMOND-RS-M722_STI1MTU4M1R0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-REDMOND-RS-M722_STI1MTU4M1Rp.jpg;REDMOND;
19;Весы кухонные REDMOND RS-M711;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=2758">REDMOND</a> </li>                        <li class="tec-char"><span>Материал платформы:</span> сталь </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> металл </li>                        <li class="tec-char"><span>Материал чаши:</span> пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> CR2032 </li>                        <li class="tec-char"><span>Объем чаши:</span> 4 л</li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>сталь</td></tr>						<tr><td class="tthlbl">Последовательное взвешивание:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>электронная система балансировки</td></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>металл</td></tr>						<tr><td class="tthlbl">Материал чаши:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Съемная платформа:</td><td>Нет</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Количество отображаемых цифр:</td><td>5</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация заряда батареи:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>CR2032</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Объем чаши:</td><td>4л</td></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;990;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-REDMOND-RS-M711_STUxMDE3VHRMMTgw.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-REDMOND-RS-M711_STUxMDE3VGk.jpg;REDMOND;
19;Весы кухонные GORENJE KT 05 NB;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=917">GORENJE</a> </li>                        <li class="tec-char"><span>Высота:</span> 7.2 см</li>                        <li class="tec-char"><span>Глубина:</span> 18.2 см</li>                        <li class="tec-char"><span>Ширина:</span> 17 см</li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Материал чаши:</span> пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> AAA </li>                        <li class="tec-char"><span>Объем чаши:</span> 1.2 л</li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>7.2см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>18.2см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>17см</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Последовательное взвешивание:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Размер дисплея X:</td><td>38мм</td></tr>						<tr><td class="tthlbl">Размер дисплея Y:</td><td>18мм</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>резиновая подошва против скольжения</td></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>чаша</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Материал чаши:</td><td>пластик</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>AAA</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Объем чаши:</td><td>1.2л</td></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;1069;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-GORENJE-KT-05-NB_STIzOTQ5NFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-GORENJE-KT-05-NB_STIzOTQ5NFRp.jpg;GORENJE;
19;Весы кухонные GORENJE KT 05 GB;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=917">GORENJE</a> </li>                        <li class="tec-char"><span>Высота:</span> 2.6 см</li>                        <li class="tec-char"><span>Глубина:</span> 20 см</li>                        <li class="tec-char"><span>Ширина:</span> 16 см</li>                        <li class="tec-char"><span>Материал платформы:</span> стекло </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> CR2032 </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>2.6см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>20см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>16см</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>стекло</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>выбор единиц измерения (кг/гр или фунты/унции)</td></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Съемная платформа:</td><td>Нет</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>CR2032</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;1114;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-GORENJE-KT-05-GB_STI0Mzk5M1R0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-GORENJE-KT-05-GB_STI0Mzk5M1Rp.jpg;GORENJE;
